Vessel Name,Port call Type,Port Type,Port At call,ATA/ATD,Origin Port Name,Leg Start Port,Intransit,MMSI,IMO
EAGLE EYE I,ARRIVAL,Marina,WHALETOWN,2022-09-19 18:28 UTC,DISCOVERY HARBOUR,DISCOVERY HARBOUR,Not in Transit,316029396,0
GERALDINE MARY,ARRIVAL,Port,FISHNISH,2022-09-19 18:28 UTC,TOBERMORY,TOBERMORY,Not in Transit,232042090,0
LOODSBOOT 7 PILOT,DEPARTURE,Anchorage,ANTWERP ANCH,2022-09-19 18:28 UTC,-,-,Not in Transit,205110000,8424927
SON GUL,ARRIVAL,Anchorage,ISKENDERUN ANCH,2022-09-19 18:28 UTC,ISKENDERUN,ISKENDERUN,Not in Transit,271046292,0
RUSTICA,ARRIVAL,Port,SERAING,2022-09-19 18:28 UTC,GENK,GENK,Not in Transit,244615424,0
CHIPIONA PILOT I,DEPARTURE,Port,CHIPIONA,2022-09-19 18:28 UTC,-,-,Not in Transit,224594940,0
REAN L,ARRIVAL,Port,NIEUWEGEIN,2022-09-19 18:28 UTC,AMSTERDAM,AMSTERDAM,Not in Transit,244740730,0
WANBOZHOUHUO2269,ARRIVAL,Port,NANTONG,2022-09-19 18:28 UTC,CHANGZHOU,CHANGZHOU,Not in Transit,413782564,0
SIKANIA,ARRIVAL,Port,VILLA SAN GIOVANNI,2022-09-19 18:28 UTC,TREMESTIERI,TREMESTIERI,Not in Transit,247434500,9898400
VICTORIA OF WIGHT,DEPARTURE,Port,PORTSMOUTH,2022-09-19 18:28 UTC,-,-,Not in Transit,232015630,9791028
SONIA,ARRIVAL,Port,PAPENDRECHT,2022-09-19 18:28 UTC,KEIZERSVEER,KEIZERSVEER,Not in Transit,205405790,0
RUBIS,DEPARTURE,Port,PITRES,2022-09-19 18:28 UTC,-,-,Not in Transit,226004930,0
YUHAI89,DEPARTURE,Port,NANTONG,2022-09-19 18:28 UTC,-,-,In Transit,413857651,0
NUSA DUA,DEPARTURE,Port,KETAPANG,2022-09-19 18:28 UTC,-,-,Not in Transit,525004268,8314706
REAN,DEPARTURE,Port,DOESBURG,2022-09-19 18:28 UTC,-,-,In Transit,244110814,0
P.T.BARNUM,ARRIVAL,Port,PORT JEFFERSON,2022-09-19 18:28 UTC,BRIDGEPORT,BRIDGEPORT,Not in Transit,367400420,8654285
ZHIHANG986,ARRIVAL,Port,LIJIANG,2022-09-19 18:28 UTC,HONG KONG,HONG KONG,Not in Transit,413901418,0
TONGGONG29,ARRIVAL,Port,NANTONG,2022-09-19 18:28 UTC,ZHENJIANG,NANTONG ANCH,Not in Transit,413820103,0
NANDO MURRAU,DEPARTURE,Port,PORTO VESME,2022-09-19 18:28 UTC,-,-,Not in Transit,247404600,8518546
ROTTERDAM 30,DEPARTURE,Port,WIJK BIJ DUURSTEDE,2022-09-19 18:28 UTC,-,-,Not in Transit,244700148,0
T.SADBERK,ARRIVAL,Anchorage,KORFEZ ANCH,2022-09-19 18:28 UTC,KORFEZ,KORFEZ,Not in Transit,271045135,9804136
OLYMPUS,ARRIVAL,Port,MOREHEAD CITY,2022-09-19 18:28 UTC,MOREHEAD CITY,MOREHEAD CITY,Not in Transit,367140020,0
HEBO CAT 9,ARRIVAL,Port,ROTTERDAM WAALHAVEN,2022-09-19 18:28 UTC,ROTTERDAM BOTLEK,ROTTERDAM BOTLEK,Not in Transit,244730231,0
ZHONG GANG HUO 8068,ARRIVAL,Port,ZHENJIANG,2022-09-19 18:28 UTC,ZHANGJIAGANG,ZHANGJIAGANG,Not in Transit,413994977,0
THE COUNTESS,DEPARTURE,Anchorage,VANCOUVER ANCH,2022-09-19 18:28 UTC,-,-,Not in Transit,316004455,0
SU FA DA HUO 8918,DEPARTURE,Port,YANGZHOU,2022-09-19 18:28 UTC,-,-,In Transit,413970291,0
SHING YIH CHERNG NO2,ARRIVAL,Port,MAGONG,2022-09-19 18:28 UTC,MAGONG,MAGONG,Not in Transit,416007124,0
ALFA NERO,ARRIVAL,Port,ROTTERDAM,2022-09-19 18:28 UTC,ROTTERDAM MAASVLAKTE,ROTTERDAM MAASVLAKTE,Not in Transit,244700592,0
LADY HEATHER,DEPARTURE,Port,GLENSANDA,2022-09-19 18:28 UTC,-,-,Not in Transit,232004148,0
SKEENA QUEEN,ARRIVAL,Port,FULFORD HARBOUR,2022-09-19 18:28 UTC,SWARTZ BAY,SWARTZ BAY,Not in Transit,316001267,9137090
HG1,ARRIVAL,Port,ZEYTINBURNU,2022-09-19 18:28 UTC,ISTANBUL ANCH,ISTANBUL ANCH,Not in Transit,271044410,0
CHANGHONGJI3088,ARRIVAL,Port,JINGJIANG,2022-09-19 18:28 UTC,ZHANGJIAGANG,ZHANGJIAGANG,Not in Transit,413824483,0
FLIPPER,ARRIVAL,Port,CUXHAVEN,2022-09-19 18:28 UTC,CUXHAVEN,CUXHAVEN,Not in Transit,211208420,7641190
DAMIAO DE GOES,ARRIVAL,Port,LISBOA,2022-09-19 18:28 UTC,BARREIRO,BARREIRO,Not in Transit,263701360,9270098
MIKETTE,DEPARTURE,Port,ANACORTES,2022-09-19 18:28 UTC,-,-,Not in Transit,367323610,8036976
ROSARIA LAURO,DEPARTURE,Port,NAPOLI,2022-09-19 18:28 UTC,-,-,Not in Transit,247055900,8718017
ZHEN HANG LONG XIANG,DEPARTURE,Port,YANGZHOU,2022-09-19 18:28 UTC,-,-,Not in Transit,413849605,0
PILOT B. SAO MARCOS,DEPARTURE,Port,SAO LUIS,2022-09-19 18:28 UTC,-,-,Not in Transit,710001886,0
RUNYANGJI9999,DEPARTURE,Port,NANTONG,2022-09-19 18:28 UTC,-,-,In Transit,413843675,0
TRONDHEIMSFJORD II,ARRIVAL,Marina,VANVIKAN,2022-09-19 18:28 UTC,TRONDHEIM,TRONDHEIM,Not in Transit,257114400,9432189
RUBENS,ARRIVAL,Port,ANTWERP,2022-09-19 18:28 UTC,MOERDIJK,MOERDIJK,Not in Transit,211781080,0
DELTA AUDREY,DEPARTURE,Port,LONG BEACH,2022-09-19 18:28 UTC,-,-,Not in Transit,367625810,9765720
SEAFARER 4,ARRIVAL,Port,MAOLO LAILAI ISLAND,2022-09-19 18:28 UTC,NADI,NADI,Not in Transit,503528500,0
YUEGUANGZHOUHUO3688,DEPARTURE,Port,XINHUI,2022-09-19 18:28 UTC,-,-,Not in Transit,413215380,0
SARATOGA II,ARRIVAL,Marina,INDEPENDENCE PARK,2022-09-19 18:28 UTC,BRISTOL YACHT CLUB,BRISTOL YACHT CLUB,Not in Transit,338026421,0
ARKADIY MINCHENYA,ARRIVAL,Port,VOZNESENYE,2022-09-19 18:28 UTC,MOSCOW,MOSCOW,Not in Transit,273428020,7829637
YOUCHUAN688,ARRIVAL,Port,NANTONG,2022-09-19 18:28 UTC,JIANGYIN,JIANGYIN,Not in Transit,413824422,0
BO HAI MA ZHU,DEPARTURE,Port,DALIAN,2022-09-19 18:28 UTC,-,-,Not in Transit,414211000,9723461
VOTRANS,ARRIVAL,Port,AMMERZODEN,2022-09-19 18:28 UTC,MOERDIJK,LAGE ZWALUWE ANCH,Not in Transit,244740135,0
CHAD SISTERS TWO,ARRIVAL,Marina,WESTPORT FERRY WHARF,2022-09-19 18:28 UTC,WESTPORT FERRY WHARF,WESTPORT FERRY WHARF,Not in Transit,316011270,0
BARBARA BLOMBERG,DEPARTURE,Port,BUDAPEST,2022-09-19 18:28 UTC,-,-,In Transit,203999458,0
TAURUS,DEPARTURE,Port,TUBARAO,2022-09-19 18:28 UTC,-,-,Not in Transit,710000350,9314791
CG CLEAT,ARRIVAL,Marina,CHESAPEAKE CITY,2022-09-19 18:28 UTC,PHILADELPHIA,PHILADELPHIA,Not in Transit,366999501,0
LEANDER,ARRIVAL,Port,HONNINGSVAAG,2022-09-19 18:28 UTC,HONNINGSVAAG,HONNINGSVAAG,Not in Transit,259092000,9581930
JIN LUN 3 HAO,ARRIVAL,Port,QINZHOU,2022-09-19 18:28 UTC,ZHANJIANG,QINZHOU ANCH,Not in Transit,413683000,0
TB TCP 203,ARRIVAL,Anchorage,TANJUNG BARA ANCH,2022-09-19 18:28 UTC,LUBUK TUTUNG,LUBUKTUTUNG ANCH,Not in Transit,525200792,0
PILOT GP52,ARRIVAL,Port,SINGAPORE,2022-09-19 18:28 UTC,SINGAPORE,SINGAPORE,Not in Transit,563021060,8819639
INSWIABON,DEPARTURE,Port,RUSSEL ISLAND,2022-09-19 18:28 UTC,-,-,Not in Transit,503696400,0
FIRST REVISION,ARRIVAL,Port,LOUISVILLE,2022-09-19 18:28 UTC,LOUISVILLE,LOUISVILLE,Not in Transit,338328023,0
HACI KEMAL KA,ARRIVAL,Anchorage,ISKENDERUN ANCH,2022-09-19 18:28 UTC,MERSIN,MERSIN,Not in Transit,271049605,9315757
UKD MARLIN,ARRIVAL,Anchorage,TYNE ANCH,2022-09-19 18:28 UTC,SUNDERLAND,SUNDERLAND ANCH,Not in Transit,232001610,9064176
YUXINHUO15196,ARRIVAL,Port,ZHENJIANG,2022-09-19 18:28 UTC,NANJING,NANJING,Not in Transit,413824767,0
DON JAIME,DEPARTURE,Port,CHACAO,2022-09-19 18:28 UTC,-,-,Not in Transit,725000909,9626467
NORMA K III,ARRIVAL,Marina,KEN'S LANDING,2022-09-19 18:28 UTC,KEN'S LANDING,KEN'S LANDING,Not in Transit,367661650,0
MARGRET DEYMANN,ARRIVAL,Port,GERNSHEIM,2022-09-19 18:28 UTC,LUDWIGSHAFEN,LUDWIGSHAFEN,Not in Transit,211645510,0
ANKICA,ARRIVAL,Port,UTRECHT,2022-09-19 18:28 UTC,AMSTERDAM,AMSTERDAM,Not in Transit,244012012,0
MORGAN REINAUER,ARRIVAL,Port,PROVIDENCE,2022-09-19 18:28 UTC,NEW YORK,PROVIDENCE ANCH,Not in Transit,366516380,8101733
ATLAS,ARRIVAL,Port,WANDRE,2022-09-19 18:28 UTC,IVOZ RAMET,IVOZ RAMET,Not in Transit,226000940,0
ZEBULON,DEPARTURE,Port,MAASTRICHT,2022-09-19 18:28 UTC,-,-,In Transit,244690544,0
UNION XIV,ARRIVAL,Port,BONN,2022-09-19 18:28 UTC,LUDWIGSHAFEN,LUDWIGSHAFEN,Not in Transit,244860636,0
RENA,ARRIVAL,Port,PALM BEACH,2022-09-19 18:28 UTC,NOANK SHIPYARD,BRUNSWICK ANCH,Not in Transit,339310000,1001489
MENHADEN,DEPARTURE,Port,SHELTER ISLAND HEIGH,2022-09-19 18:28 UTC,-,-,Not in Transit,368102010,0
PILOT YEONG DO HO,ARRIVAL,Port,BUSAN,2022-09-19 18:28 UTC,BUSAN,BUSAN,Not in Transit,440111190,0
IMPALA CALAMAR,DEPARTURE,Port,CARTAGENA,2022-09-19 18:28 UTC,-,-,In Transit,730151032,0
COBECHO PRIMERO,DEPARTURE,Port,ALGECIRAS,2022-09-19 18:28 UTC,-,-,Not in Transit,224388570,0
MAERSK LOTA,DEPARTURE,Port,TANGER MED,2022-09-19 18:28 UTC,-,-,Not in Transit,566383000,9526954
FELICIA,DEPARTURE,Port,MARSAMXETT,2022-09-19 18:28 UTC,-,-,Not in Transit,256000079,0
ZHIHANG868,DEPARTURE,Port,CHIWAN,2022-09-19 18:28 UTC,-,-,Not in Transit,413843612,0
CENTURION,ARRIVAL,Marina,FINIKAS,2022-09-19 18:28 UTC,ZEA,ZEA,Not in Transit,207829930,0
HUA HANG 11,DEPARTURE,Port,SHANGHAI,2022-09-19 18:28 UTC,-,-,Not in Transit,413806442,0
BOYUN 302,DEPARTURE,Port,SHENZHEN,2022-09-19 18:28 UTC,-,-,In Transit,413844728,0
AGRI OCEAN,DEPARTURE,Port,ROTTERDAM,2022-09-19 18:28 UTC,-,-,Not in Transit,352143000,9770684
LAERDAL,ARRIVAL,Port,VARALDSOY,2022-09-19 18:28 UTC,ARSNES,ARSNES,Not in Transit,259439000,9151565
TB AGATE,ARRIVAL,Port,SINGAPORE,2022-09-19 18:28 UTC,SINGAPORE,SINGAPORE,Not in Transit,563025680,0
GERJA,ARRIVAL,Port,KLEINOSTHEIM,2022-09-19 18:28 UTC,FRANKFURT AM MAIN,FRANKFURT AM MAIN,Not in Transit,244710529,0
ORION BCN PILOT,ARRIVAL,Port,BARCELONA,2022-09-19 18:28 UTC,BARCELONA,BARCELONA,Not in Transit,224551570,0
JIANGRUNTENGDA,ARRIVAL,Port,NANJING,2022-09-19 18:28 UTC,JINGJIANG,JINGJIANG,Not in Transit,413868266,0
MENANTIC,DEPARTURE,Marina,MITCHELL,2022-09-19 18:28 UTC,-,-,Not in Transit,367026710,0
OGLASA,ARRIVAL,Port,PORTO FERRAIO,2022-09-19 18:28 UTC,PIOMBINO,PIOMBINO,Not in Transit,247046800,7717341
CHICAGO,ARRIVAL,Port,BODRUM,2022-09-19 18:28 UTC,YALIKAVAK,YALIKAVAK,Not in Transit,271047492,0
ALIBI,ARRIVAL,Marina,IJMOND,2022-09-19 18:28 UTC,SPAARNDAM,SPAARNDAM,Not in Transit,244008790,0
FATA MORGANA,DEPARTURE,Port,TREMESTIERI,2022-09-19 18:28 UTC,-,-,Not in Transit,247052900,8506543
WHALES STAR,DEPARTURE,Anchorage,KHOR FAKKAN ANCH,2022-09-19 18:28 UTC,-,-,Not in Transit,471172000,0
ALNASR ALJARIH 1,DEPARTURE,Port,SAFANIYA,2022-09-19 18:28 UTC,-,-,Not in Transit,403735060,0
EXPRESS 77,DEPARTURE,Port,SAFANIYA,2022-09-19 18:28 UTC,-,-,Not in Transit,374049000,9704013
HAQEL AHMADI,DEPARTURE,Port,MINA AL AHMADI,2022-09-19 18:28 UTC,-,-,In Transit,447000000,9080699
LCT988,DEPARTURE,Port,TAGANITO,2022-09-19 18:28 UTC,-,-,Not in Transit,548000988,9787261
SURFER 19004,DEPARTURE,Offshore Terminal,KIZOMBA A FPSO,2022-09-19 18:28 UTC,-,-,Not in Transit,353098000,0
PAULE,ARRIVAL,Offshore Terminal,GRONDIN,2022-09-19 18:28 UTC,HYLIA,HYLIA,Not in Transit,377503000,0
HUI AO 2238,DEPARTURE,Port,HUIZHOU,2022-09-19 18:28 UTC,-,-,In Transit,412482769,0
MAY DOUS,ARRIVAL,Port,BUEU,2022-09-19 18:40 UTC,BUEU,BUEU,Not in Transit,224108320,0
VERITY,DEPARTURE,Port,DUISBURG,2022-09-19 18:40 UTC,-,-,In Transit,205383490,0
HA 31 INNOVATIE,DEPARTURE,Port,HARLINGEN,2022-09-19 18:39 UTC,-,-,In Transit,245264000,0
RWS 71,ARRIVAL,Port,DORDRECHT,2022-09-19 18:39 UTC,GORINCHEM,GORINCHEM,Not in Transit,245207000,9479113
FRONTIER MIRAGE,DEPARTURE,Canal,PANAMA CANAL,2022-09-19 18:39 UTC,-,-,Not in Transit,354750000,9446568
SCHLESWIG HOLSTEIN,DEPARTURE,Port,PUTTGARDEN,2022-09-19 18:39 UTC,-,-,Not in Transit,211190000,9151539
ZHECHANGXINGHUO7506,DEPARTURE,Port,SHANGHAI,2022-09-19 18:39 UTC,-,-,In Transit,413869989,0
ADEONA,ARRIVAL,Port,PROCIDA,2022-09-19 18:39 UTC,NAPOLI,NAPOLI,Not in Transit,247042900,7717298
MEZZOFORTE,DEPARTURE,Port,WIJNEGEM,2022-09-19 18:39 UTC,-,-,In Transit,244700374,9031600
OVERWAARD,DEPARTURE,Port,ROTTERDAM BOTLEK,2022-09-19 18:39 UTC,-,-,Not in Transit,244870457,0
MARZUK,ARRIVAL,Canal,ISTANBUL,2022-09-19 18:39 UTC,VOLOS,VOLOS,Not in Transit,677019400,7396666
SAKIZAYA ORCHID,DEPARTURE,Anchorage,SANTOS ANCH,2022-09-19 18:39 UTC,-,-,Not in Transit,353865000,9811036
JJ CALLIS,ARRIVAL,Port,ORIENT POINT,2022-09-19 18:39 UTC,PLUM ISLAND,PLUM ISLAND,Not in Transit,367107990,0
REID CHASE,ARRIVAL,Port,ST JOHNS,2022-09-19 18:39 UTC,ST JOHNS,ST JOHNS,Not in Transit,316031538,0
BAT,ARRIVAL,Port,TRIESTE,2022-09-19 18:39 UTC,MONFALCONE,TRIESTE ANCH,Not in Transit,247380300,9692076
SAKANA,ARRIVAL,Port,SEATTLE,2022-09-19 18:39 UTC,SEATTLE,SEATTLE,Not in Transit,367708440,0
CMA CGM AMBER,DEPARTURE,Anchorage,DUNKERQUE ANCH,2022-09-19 18:39 UTC,-,-,Not in Transit,215148000,9350381
FREEDOM,DEPARTURE,Port,MASSENHOVEN,2022-09-19 18:39 UTC,-,-,In Transit,205506790,0
QUINSAM,DEPARTURE,Marina,CROFTON,2022-09-19 18:39 UTC,-,-,Not in Transit,316001266,8111386
HONEY QUEEN,ARRIVAL,Marina,WINDMILL,2022-09-19 18:39 UTC,-,-,Not in Transit,368084250,0
ROSUND,DEPARTURE,Port,TOMMA,2022-09-19 18:39 UTC,-,-,Not in Transit,257376500,7601669
TATE MCALLISTER,DEPARTURE,Anchorage,PORT EVERGLADES ANCH,2022-09-19 18:39 UTC,-,-,Not in Transit,367643790,9743461
VRIZY,DEPARTURE,Port,NEUILLY-SUR-SEINE,2022-09-19 18:39 UTC,-,-,In Transit,226003340,0
FM 5,DEPARTURE,Anchorage,MUMBAI ANCH,2022-09-19 18:39 UTC,-,-,Not in Transit,419900775,0
BULKER BEE 10,DEPARTURE,Port,MONFALCONE,2022-09-19 18:39 UTC,-,-,Not in Transit,246789000,9507087
ZE HAI 4,ARRIVAL,Port,JINGJIANG,2022-09-19 18:39 UTC,JINGJIANG,JINGJIANG,Not in Transit,413827347,0
JACK,ARRIVAL,Port,BARCELONA,2022-09-19 18:39 UTC,BARCELONA,BARCELONA,Not in Transit,205296770,0
SVEASUND,ARRIVAL,Port,TROMSO,2022-09-19 18:39 UTC,FINNSNES,FINNSNES,Not in Transit,259506000,9157832
YUENANHAIYU00006,ARRIVAL,Port,GUANGZHOU,2022-09-19 18:39 UTC,-,-,Not in Transit,412478682,0
PRO VERITATE,ARRIVAL,Port,KORTRIJK,2022-09-19 18:39 UTC,GHENT,GHENT,Not in Transit,205300190,0
BAYFIELD,DEPARTURE,Port,LA POINTE,2022-09-19 18:39 UTC,-,-,Not in Transit,367332030,0
HFX FIRE BOAT 1,ARRIVAL,Port,HALIFAX,2022-09-19 18:39 UTC,HALIFAX,HALIFAX,Not in Transit,316046244,0
QUEEN OF SURREY,ARRIVAL,Marina,SEWELL'S,2022-09-19 18:39 UTC,LANGDALE,LANGDALE,Not in Transit,316001262,7902221
MARKO POLO,DEPARTURE,Port,ANCONA,2022-09-19 18:39 UTC,-,-,Not in Transit,238144000,7230599
VENTURA H. PTRL19,DEPARTURE,Port,VENTURA,2022-09-19 18:39 UTC,-,-,Not in Transit,338304801,0
02256 4 99,ARRIVAL,Anchorage,TIANJIN ANCH,2022-09-19 18:39 UTC,TIANJIN,TIANJIN,Not in Transit,413000004,0
LADY BELLA,ARRIVAL,Port,FORT LAUDERDALE,2022-09-19 18:39 UTC,DEERING BAY,DEERING BAY,Not in Transit,338454823,0
VORTEX,ARRIVAL,Port,VIANA DO CASTELO,2022-09-19 18:39 UTC,VIANA DO CASTELO,VIANA DO CASTELO,Not in Transit,263673974,0
MOBY BABY TWO,DEPARTURE,Port,PIOMBINO,2022-09-19 18:39 UTC,-,-,Not in Transit,247616000,7360681
RUI LONG16,ARRIVAL,Anchorage,BAYUQUAN ANCH,2022-09-19 18:39 UTC,BAYUQUAN,BAYUQUAN,Not in Transit,413348450,0
RR CATALINA,DEPARTURE,Port,BARRANQUILLA,2022-09-19 18:39 UTC,-,-,Not in Transit,730990006,0
MOYSALEN,ARRIVAL,Port,LOKTA,2022-09-19 18:39 UTC,DONNA,DONNA,Not in Transit,257325400,9035175
ALAN T,DEPARTURE,Offshore Terminal,HOGAN,2022-09-19 18:39 UTC,-,-,Not in Transit,367104060,8982577
AOS 3,DEPARTURE,Anchorage,DUBAI ANCH,2022-09-19 18:39 UTC,-,-,Not in Transit,470541000,8628298
TB PUTRA BES 008,ARRIVAL,Anchorage,PALEMBANG ANCH,2022-09-19 18:39 UTC,SURABAYA,PALEMBANG ANCH,Not in Transit,525012075,9646364
ADRIA JEDAN,ARRIVAL,Anchorage,RIJEKA ANCH,2022-09-19 18:39 UTC,RIJEKA,RIJEKA,Not in Transit,238390440,8332435
M KATHLEEN,ARRIVAL,Marina,SESUIT HARBOR,2022-09-19 18:39 UTC,SESUIT HARBOR,SESUIT HARBOR,Not in Transit,338223698,0
FREYA,ARRIVAL,Marina,SEATTLE YACHT CLUB,2022-09-19 18:39 UTC,VICTORIA,VICTORIA,Not in Transit,368157590,0
VANNES,ARRIVAL,Port,HEROY,2022-09-19 18:39 UTC,AUSTBO,AUSTBO,Not in Transit,257194000,9812341
YUNDAYOU12,DEPARTURE,Port,SHEKOU,2022-09-19 18:39 UTC,-,-,Not in Transit,413849563,0
SOUTHPORT,DEPARTURE,Port,SOUTHPORT,2022-09-19 18:39 UTC,-,-,Not in Transit,367143160,8643248
YUEHAIYU11177,DEPARTURE,Port,HUIZHOU,2022-09-19 18:39 UTC,-,-,In Transit,412474972,0
YUEHAIYU11015,DEPARTURE,Port,HUIZHOU,2022-09-19 18:39 UTC,-,-,In Transit,412469057,0
COTRANS 8,ARRIVAL,Port,BELFELD,2022-09-19 18:39 UTC,MAASBRACHT,MAASBRACHT,Not in Transit,244620972,0
CENTURION,DEPARTURE,Port,WEST HARBOUR,2022-09-19 18:39 UTC,-,-,Not in Transit,512004162,0
ALCATRAZ CLIPPER,ARRIVAL,Port,SAN FRANCISCO,2022-09-19 18:39 UTC,SAN FRANCISCO,SAN FRANCISCO,Not in Transit,367350050,0
JENNAH D,ARRIVAL,Port,BRIXHAM,2022-09-19 18:39 UTC,SHOREHAM,SHOREHAM,Not in Transit,235076687,0
SURFER 19000,ARRIVAL,Offshore Terminal,TCHIBOUELA,2022-09-19 18:39 UTC,TCHIBOUELA,TCHIBOUELA,Not in Transit,356766000,0
PILOT B. SAO MARCOS,ARRIVAL,Port,ITAQUI,2022-09-19 18:39 UTC,SAO LUIS,SAO LUIS,Not in Transit,710001886,0
BUIJSWATER,ARRIVAL,Port,HEMIKSEM,2022-09-19 18:39 UTC,ANTWERP,ANTWERP,Not in Transit,244750224,0
GREY LADY,DEPARTURE,Port,HYANNIS,2022-09-19 18:39 UTC,-,-,Not in Transit,367101920,8986157
HAKEFJORD,DEPARTURE,Port,RONNANG,2022-09-19 18:39 UTC,-,-,Not in Transit,265531630,0
KONGEN,ARRIVAL,Port,OSLO,2022-09-19 18:39 UTC,OSLO,OSLO,Not in Transit,258509000,9481166
YUXINHUO10126,DEPARTURE,Anchorage,NANTONG ANCH,2022-09-19 18:39 UTC,-,-,Not in Transit,413669970,0
EASTERN STAR,ARRIVAL,Marina,LUNENBURG,2022-09-19 18:39 UTC,LUNENBURG,LUNENBURG,Not in Transit,316005222,0
RUI YU 7,DEPARTURE,Anchorage,SHIDAO ANCH,2022-09-19 18:39 UTC,-,-,Not in Transit,413456340,0
PILOT GP52,DEPARTURE,Port,SINGAPORE,2022-09-19 18:39 UTC,-,-,In Transit,563021060,8819639
ALEXANDROS M,DEPARTURE,Port,PERAMA,2022-09-19 18:39 UTC,-,-,Not in Transit,237365500,8989252
JESSE PACHECO JR,ARRIVAL,Marina,FAIRHAVEN SHIPYARD,2022-09-19 18:39 UTC,NEW BEDFORD,NEW BEDFORD,Not in Transit,338152420,0
GLOBAL EAGLE,ARRIVAL,Port,LAVAN,2022-09-19 18:39 UTC,KISH,KISH,Not in Transit,377608000,9764817
WANJINFENG1668,DEPARTURE,Port,MINHANG,2022-09-19 18:39 UTC,-,-,Not in Transit,413831736,0
KITTY ROOSMALE NEP,DEPARTURE,Port,SCHEVENINGEN,2022-09-19 18:39 UTC,-,-,Not in Transit,244974000,0
AUSTRAATT,DEPARTURE,Port,BREKSTAD,2022-09-19 18:39 UTC,-,-,Not in Transit,257044620,9821990
NISSOS KALYMNOS,ARRIVAL,Port,LEROS,2022-09-19 18:39 UTC,ARKI,ARKI,Not in Transit,237015200,8704212
TB TCP 203,ARRIVAL,Port,TANJUNG BARA,2022-09-19 18:39 UTC,LUBUK TUTUNG,TANJUNG BARA ANCH,Not in Transit,525200792,0
SPIRIT OF OPIHR,ARRIVAL,Marina,OCEAN VILLAGE,2022-09-19 18:39 UTC,SOLENT,SOLENT,Not in Transit,232027811,0
BARNES,ARRIVAL,Port,SILVERTOWN,2022-09-19 18:39 UTC,BARRIER GARDENS PIER,BARRIER GARDENS PIER,Not in Transit,235085697,0
RANGER,DEPARTURE,Marina,BALD HEAD ISLAND,2022-09-19 18:39 UTC,-,-,Not in Transit,367100870,0
LIJNBAANSGRACHT,DEPARTURE,Port,MAARSSEN,2022-09-19 18:39 UTC,-,-,In Transit,244660265,0
LU JININGHUO 4951,DEPARTURE,Port,NANTONG,2022-09-19 18:39 UTC,-,-,In Transit,413985353,0
SNS 145,DEPARTURE,Port,PORT DU CROUESTY,2022-09-19 18:39 UTC,-,-,Not in Transit,227010960,0
WYANDOT,DEPARTURE,Port,MACKINAW CITY,2022-09-19 18:39 UTC,-,-,Not in Transit,367721870,0
CHAPERON,ARRIVAL,Port,BOSKOOP,2022-09-19 18:39 UTC,GOUDA,GOUDA,Not in Transit,244620984,0
QISHUN27,DEPARTURE,Port,NINGBO,2022-09-19 18:39 UTC,-,-,Not in Transit,413362060,0
AMADEUS,DEPARTURE,Port,AALBORG,2022-09-19 18:39 UTC,-,-,Not in Transit,219021921,0
HARDI,DEPARTURE,Port,HEMIKSEM,2022-09-19 18:39 UTC,-,-,In Transit,244700449,0
DC BRUGGE,DEPARTURE,Anchorage,ANTWERP ANCH,2022-09-19 18:39 UTC,-,-,Not in Transit,245239000,7365851
MG KRAKEN,ARRIVAL,Port,QUINTERO,2022-09-19 18:39 UTC,QUINTERO,QUINTERO,Not in Transit,725003334,0
MAGNUM POWER,ARRIVAL,Port,MISURATA,2022-09-19 18:39 UTC,HEREKE,MISURATA ANCH,Not in Transit,538003223,9488968
BUANA BETA,DEPARTURE,Port,BATU AMPAR,2022-09-19 18:39 UTC,-,-,Not in Transit,525500422,9899210
ANJACAA,ARRIVAL,Anchorage,ROCKLAND ANCH,2022-09-19 18:39 UTC,CAMDEN,CAMDEN,Not in Transit,368051730,0
GIGANTIC,DEPARTURE,Port,GUSTAVSBURG,2022-09-19 18:39 UTC,-,-,Not in Transit,211511460,0
NUEVA HERMINIA 3,DEPARTURE,Port,CANGAS,2022-09-19 18:39 UTC,-,-,Not in Transit,224021940,0
BAOJINGJI598,DEPARTURE,Port,ZHENJIANG,2022-09-19 18:39 UTC,-,-,Not in Transit,413784538,0
KRISTIANSUND,ARRIVAL,Port,AVEROY,2022-09-19 18:39 UTC,KRISTIANSUND,KRISTIANSUND,Not in Transit,257746000,9889746
MF HJARNOE,DEPARTURE,Marina,HJARNO BRO,2022-09-19 18:39 UTC,-,-,Not in Transit,219001182,0
GUIGANGXINGTAI86,ARRIVAL,Port,GAOMING,2022-09-19 18:39 UTC,HONGWAN,HONGWAN,Not in Transit,413841491,0
TAURO,ARRIVAL,Port,HUARMEY,2022-09-19 18:39 UTC,HUARMEY ANCH,HUARMEY ANCH,Not in Transit,760002260,0
HORNOEY,ARRIVAL,Port,HAMMERFEST,2022-09-19 18:39 UTC,HASVIK,HASVIK,Not in Transit,258772000,9768980
VARIATIE,DEPARTURE,Port,GEERTRUIDENBERG,2022-09-19 18:39 UTC,-,-,Not in Transit,244078721,0
ANTARES,ARRIVAL,Marina,SALERNO ORMEGGIATORI,2022-09-19 18:39 UTC,AMALFI,AMALFI,Not in Transit,247363200,0
AVEMAR DOS,DEPARTURE,Port,ALGECIRAS,2022-09-19 18:39 UTC,-,-,Not in Transit,224704000,9170183
